"id","code","category","sub_theme","theme","provider","sub_theme_en","theme_en","code_en","text","text_en","refs"
"AI-240","間違った指摘","negative","不十分な出力品質","日本語としての品質","AI","Insufficient output quality","Quality of the Japanese language","incorrect points","- AI_14_004:具体的に何を改善すれば良いのかがわかりやすい。改善点は、1月9日と12日の記載に具体性が欠けていると書いてあるが、9日の記載は具体的に書かれている。","- AI_14_004:It is easy to understand what exactly needs to be improved. The points for improvement say that the entries for January 9th and 12th lack specificity, but the entry for the 9th is written in detail.","AI_14_004"
"AI-242","高すぎるテンション","negative","不十分な出力品質","日本語としての品質","AI","Insufficient output quality","Quality of the Japanese language","too high a tone","- AI_13_162:テンションが高い印象。良い点：記録の付け方や、深め方などを具体的に記載している。改善点：不自然な文脈。実習記録の初日なのかは不明。文脈としてはズレている可能性あり。","- AI_13_162:The impression is that the tone is high. Good points: The way to keep a record and how to deepen learning are described in detail. Improvement points: The context is unnatural. It is unclear whether it is the first day of the practical training record. There is a possibility that it is out of context.","AI_13_162"
"HU-005","リクルートを意識した記述","negative","教育者としてのConflict of Interest","臨床家としての観点","supervisor","Conflict of interest as an educator","Perspective as a clinician","Descriptions that are conscious of recruitment","- SU_05_022:学生の記載や実習内容に対するフィードバックというよりも診療科へのリクルートを意識した内容となっている。一方で、学生からすると、ありきたりなフィードバックよりもより印象に残る内容となっている可能性が高い。学習を促すだけでなく、ロールモデルを提供したり、詳細の進路に関する情報を提供することも指導医の役割と考えれば、重要なメッセージのあるフィードバックかもしれない。","- SU_05_022:Rather than feedback on the student's notes or practical training content, the content is more focused on recruiting students to the department. On the other hand, from the student's point of view, there is a good chance that the content will be more memorable than the usual feedback. If we consider that the role of the supervising doctor is not only to encourage learning, but also to provide role models and information on detailed career paths, then this feedback may have an important message.","SU_05_022"
"HU-015","使い回し","negative","限られた時間内でのフィードバックの限界","連続性と一貫性","supervisor","Limitations of feedback within a limited time","Continuity and consistency","reuse","- SU_23_153:Index number 149とほぼ同じフィードバックだった。","- SU_23_153:The feedback was almost the same as Index number 149.","SU_23_153"
"HU-017","優先度付けの欠失","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","missing prioritisation","- SU_12_136:この指導医は、学生の実習内容をよく把握していると感じた。具体的な改善点を示しているのはよいが、羅列されているので、重要度や優先度を記載するともっと良いと思う。","- SU_12_136:I felt that this supervising doctor had a good grasp of the content of the students' practical training. It's good that specific points for improvement are listed, but I think it would be better if the importance and priority were also stated.","SU_12_136"
"HU-036","医学的な誤りの看過","negative","限られた時間内でのフィードバックの限界","連続性と一貫性","supervisor","Limitations of feedback within a limited time","Continuity and consistency","Overlooking medical errors","- SU_11_120:「脈不正」や「ホルダー心電図」という誤字を指摘していない。実際の実習内容に即してフィードバックを返しており学生にとって励みになると考える。実習症例の特徴の要約を記載しているが、これについてはもう少しフィードバックした方が良いのでは。
- SU_11_121:「蘇生解除」という誤字を指摘していない。指導者側の限界、不足点に言及しており直接的に学習者の力量向上につながる内容ではないが、学習者側にとっては好感を覚える記載ではないかと思う。「先輩医師からの励まし」が伝わる記載だと思う。","- SU_11_120:They did not point out the mistakes in the words ‘irregular pulse’ and ‘Holter electrocardiogram’. I think it is encouraging for the student to receive feedback that is relevant to the actual content of the practical training. Although you have included a summary of the characteristics of the case study, I think you should give a little more feedback on this.
- SU_11_121:You have not pointed out the mistake of ‘resuscitation termination’. Although you have mentioned the limitations and shortcomings of the instructor, and this is not content that will directly lead to the improvement of the learner's ability, I think that this is a description that will be well received by the learner. I think that this is a description that conveys ‘encouragement from senior doctors’.","SU_11_120, SU_11_121"
"HU-050","噛み合わない記述","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","Descriptions that do not fit together","- SU_18_074:学生・教員間で会話になっていない印象を受けます。（教員のフィードバックが、どの学生に対しても同じ文章だと思われます）","- SU_18_074:I get the impression that there is no conversation between the students and the teachers. (It seems that the teachers' feedback is the same for all students).","SU_18_074"
"HU-051","基準への不適合","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","non-conformance with standards","- SU_09_088:学生の経験に合わせて、実際の症例に則したフィードバックがなされています。決して基準に合わせたフィードバックではないですが行動変容をきたしやすい「生きた」フィードバックだと感じます。","- SU_09_088:The feedback is tailored to the student's experience and based on actual cases. It's not feedback that is tailored to a standard, but it feels like ‘living’ feedback that is likely to bring about behavioural change.","SU_09_088"
"HU-117","専門家としての関心に寄りすぎた記述","negative","教育者としてのConflict of Interest","臨床家としての観点","supervisor","Conflict of interest as an educator","Perspective as a clinician","Descriptions that are too focused on the interests of the expert","- SU_10_110:末梢神経検査の機会が少ないことは理解できるが、全ての医学生が学ぶべき内容なのかは疑問が残る。そこを強調したフィードバックは優先順位づけの点で問題があると考える。医学生にとって適切な学修目標の設定が望まれる。
- SU_10_116:common diseaseのcommon presentationの事例を低く見ている評価者の姿勢が文面から示唆される点が、医学生へ与える影響が懸念される。医学生の目指すべき到達点について、医学生と評価者の間で明確な形で共有しておくことが望ましいと考えられる。","- SU_10_110:It is understandable that there are few opportunities to do peripheral nerve examinations, but I wonder whether this is something that all medical students should learn. I think that feedback that emphasises this point has problems in terms of prioritisation. It is hoped that appropriate learning goals will be set for medical students.
- SU_10_116:The evaluator's attitude, which seems to regard the case of a common presentation of a common disease as unimportant, is suggested by the text, and I am concerned about the impact this will have on the medical students. It would be desirable for the evaluator and the medical student to share in a clear way the goals that the medical student should aim for.","SU_10_110, SU_10_116"
"HU-144","改善点の指摘不足","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","lack of suggestions for improvement","- SU_16_037:医学的に重要な指摘を含んでおり学習になる内容だと思うが、指摘の量が不足しており文章の書き方も少々不親切に感じる。医学知識の認識違いを指摘している点で勉強になるが、指摘が医学的内容に終始しており、学生にとっては今後の取り組みの改善につながる指摘が欲しい。
- SU_16_046:学生が実習に積極的に取り組んでいたことがわかる記載になっている。学生が実習中に示した姿勢等の良い点が指摘されている点は良いが、学生の課題改善につながるような指摘が全く無い点が残念である。
- SU_18_078:学生の記載に対する改善点を指摘すると良いと思います。
- SU_19_086:実習中に学生が経験した内容や達成した課題について触れているのがよい。ただ、今後の課題として学生が挙げた内容に対するコメントが少ないように思う。","- SU_16_037:I think the content is educational, as it includes important medical points, but the amount of points is insufficient, and the way the text is written feels a little unfriendly. It is educational in that it points out misunderstandings of medical knowledge, but the points are limited to medical content, and I would like the points to lead to improvements in future approaches for students.
- SU_16_046:The description shows that the student was actively engaged in the practical training. It is good that the positive points shown by the student during the practical training are pointed out, but it is a pity that there are no points that lead to improvements in the student's work.
- SU_18_078:I think it would be good to point out areas for improvement in the student's writing.
- SU_19_086:It is good that it mentions the content that the students experienced and the issues they achieved during the practical training. However, I think that there are few comments on the content that the students mentioned as issues for the future.","SU_16_037, SU_16_046, SU_18_078, SU_19_086"
"HU-145","改善点の指摘欠失","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","pointing out areas for improvement Missing","- SU_04_002:フィードバックが非常に短い印象。良い点は医学生の記載内容を読んで記載していること。改善すべき点は評価者側の今後教えていきます、という内容のみであり、記載者である医学生の学習意欲を向上させる内容ではないと感じる。
- SU_04_003:一緒に診察をされている先生のフィードバックのように感じた。良い点として急性期から慢性期の経過となっていること、今後どのように経過がすすんでいくのかということから、次にどのような学習が望ましいか記載されている。改善すべき点は学んだことにある「ガス交換」や「新生児の採血」について記載があったが、フィードバックがないと思った。
- SU_04_013:記載された内容だけでなく、実習中の発表内容についてもフィードバックがあり、実習態度をみていることが分かる内容であった。良い点として発表内容で小児白血病リスク分類についてよくまとめられていた、とどこが良かったのか記載があった点。改善点はその他にもどのようなところを学ぶと次の学習につながるのかが記載なかった点。
- SU_08_081:医学生の進路、将来にも言及しており、医学生と良くコミュニケーションを取れている指導医のフィードバックと感じる。改善点を１つでも良いので指摘してあげるとより良かったと思う。
- SU_08_082:医学生の良かった点はある程度具体的に示されているので良いが、改善点を１つでも良いので具体的に指摘するとより良いフィードバックになると思う。
- SU_10_112:支援的な言葉かけは良いが、実習に関する具体的なフィードバックが存在しない。学修目標について少なくとも1つは言及すべきと考える。
- SU_11_124:実習全体に対して、指導者側が肯定的な評価を出していることは伝わるが、それだけに思う。具体的な課題や到達点については記載がない。
- SU_11_126:ポジティブな評価であるが総花的で次につながる課題（良くも悪くも）の指摘がない。
- SU_12_138:毎日の記録が無いことに対する注意は記載したほうが良いと思う。そのほかは特に気にならなかった。
- SU_12_139:学生が頑張っている点をしっかり認めているところがとてもよいと思う。具体的な指示があれば記載したほうが良いと思う。
- SU_13_149:良い点：マイルドなトーンで記載されている。研修医側の一番感情の記載されたように感じる動脈穿刺での描写の項目に触れていて、臨床現場での経験を積むようモチベートしている。悪い点：全体的に消極的な印象で、研修医の疾患、病態学習へのフィードバックを触れていない。
- SU_15_033:極めて簡潔なフィードバックである。実習記録あるいは実習内容に対する具体的な言及がないため、何らかの形でフィードバックすることが望ましい。
- SU_16_035:内容が漠然としているため、具体性には欠ける内容である印象。学生の実習に対する積極的態度を評価している点で良いと感じた。一方で、もう少し具体的な課題の指摘や改善方法を示唆する助言があればより良いと考える。","- SU_04_002:The feedback seems very short. The good points are that it reads the content of the medical student's description. The points that need to be improved are that the only content is ‘I will teach you in the future’, and I feel that it is not content that will improve the learning motivation of the medical student who wrote the description.
- SU_04_003:It felt like feedback from a doctor who was examining the patient together. The good points were that it covered the transition from the acute phase to the chronic phase, and it also described what kind of learning would be desirable next, based on how the transition would progress in the future. The points that needed to be improved were that there was no feedback on the ‘gas exchange’ and ‘blood sampling in newborns’ that had been learned, although there was a description of them.
- SU_04_013:There was feedback not only on the content of the written report, but also on the content of the presentation during the practical training, and it was clear that the attitude of the student during the practical training was being observed. As a positive point, it was noted that the content of the presentation was well-summarised regarding the risk classification of paediatric leukaemia. As a point for improvement, it was noted that there was no mention of what other areas of learning would be useful for the next stage of learning.
- SU_08_081:The feedback also mentions the medical student's career path and future, so I think it shows that the supervising doctor is communicating well with the medical student. I think it would be better if you could also point out one improvement point.
- SU_08_082:The good points about the medical student are shown to a certain extent in concrete terms, which is good, but I think the feedback would be even better if you could also point out one improvement point in concrete terms.
- SU_10_112:The supportive comments are good, but there is no specific feedback on the practical training. At least one of the learning objectives should be mentioned.
- SU_11_124:It conveys that the instructor has given a positive evaluation of the practical training as a whole, but I think that's all it says. There is no mention of specific issues or points of achievement.
- SU_11_126:It is a positive evaluation, but it is too general and does not point out the next task (for better or worse).
- SU_12_138:I think it would be better if the lack of daily records was noted. Other than that, I didn't notice anything in particular.
- SU_12_139:I think it's great that the student's efforts are being recognised. I think it would be better if there were more specific instructions.
- SU_13_149:Good points: The tone is mild. It mentions the item on the description of arterial puncture, which I feel is the most emotional description from the trainee's side, and motivates them to gain experience in the clinical setting. Bad points: The overall impression is negative, and it does not mention any feedback on the trainee's learning of the disease and pathology.
- SU_15_033:It is extremely concise feedback. As there is no specific reference to the practice record or the content of the practice, it would be better if some form of feedback was given.
- SU_16_035:The content is vague, so it lacks concreteness. I think it is good that it evaluates the students' positive attitude towards the practical training. On the other hand, I think it would be better if there were more specific suggestions for improvement and advice on how to improve.","SU_04_002, SU_04_003, SU_04_013, SU_08_081, SU_08_082, SU_10_112, SU_11_124, SU_11_126, SU_12_138, SU_12_139, SU_13_149, SU_15_033, SU_16_035"
"HU-146","改善点の指摘欠如","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","lack of points for improvement","- SU_13_159:学習者の実習の様子を観察して、評価している印象。学習者の状況を慮りつつ、実務のカルテ記載やスライド作りについて承認している点がよい。学習記録の具体的な改善点には触れていないのが改善点。
- SU_13_163:実習を一緒に経験していた様子が窺える人間的なコメント良い点：応援するメッセージがあり、支持的である。改善点：実習面、記録面ともに具体的なフィードバックはない。
- SU_14_001:毎日丁寧であるという点は励みになる。一方で文章が短く、自身の改善点については触れられていないので、何を改善していけばよりよくなるのかがいまいちわからない。
- SU_14_002:今後の課題に対して的確に書いといしている点はいいと感じた。改善点としては、文章量が少なく、これではフィードバックになっていないという点が挙げられる。
- SU_14_003:実際の病棟でのやり取りを踏まえたフィードバックになっていて実感が湧きやすい。担当医が学んで欲しい内容が明確になっている。改善点はここを改善してほしいという指摘が見られないこと。
- SU_14_004:病院で見た、病気の中身について具体的にフィードバックされていて、何に気をつけたら良いのかがわかりやすい。改善点がないのでどこを改善したら良いのかはわかりにくい。
- SU_14_014:実習で遠慮なく聞いてほしいことが書かれていて、実習時ききやすい。改善点が書かれていない。
- SU_14_017:実習中の様子にも言及し、ほめているが、フィードバックとしては改善点が分からず不十分であると感じる。
- SU_15_021:ごく概略的なフィードバックである印象。実習に対するねぎらいやコメントはされているが、実習や記録の内容に具体的に言及している点は乏しく、今後の実習や記録に活かせるようなフィードバックとはいえない。
- SU_15_022:フィードバックとして適切であるかは別として、学生に対しての思いが込められたメッセージである印象。情熱を感じるメッセージであるが、評価基準あるいは改善点の指摘はほとんどなく、実習記録に対するフィードバックとしては改善すべきであると感じる。
- SU_15_023:肯定的なフィードバックを重視している印象。肯定的な言葉掛けを重視している点が良いと感じる。今後の実習に活かせるようなフィードバックがあるとさらによいと思われる。
- SU_15_030:簡潔なフィードバックである。実習中に質問するよう促している点は動機づけとしてよいと考えられるが、実習記録の不足に対するフィードバックがなく、記録の不足に対しても言及があるとよいと考える。
- SU_16_047:記載内容について評価されているのが良くわかる印象。評価点が明確で分かりやすい一方、改善点が指摘されていないことが残念である。
- SU_16_048:評価点が一言だけ書かれている印象。評価が分かりやすい点は良いが、記載量が少なすぎて改善につながる指摘がない。
- SU_21_122:学生へのフィードバックというよりは、指定の内容の学習の指示という印象。改善点としては、学生の記録や実習内容、態度に関するフィードバックを行っていない点が挙げられる。
- SU_21_123:具体的な学生への評価やフィードバックがない。学生へのコメントになっている。
- SU_21_126:学生への具体的な評価が行われていない。学生の今後の学びのための改善点やアドバイスが欠如している。
- SU_21_131:評価が全くなされていない。学生への改善点等のフィードバックがなされていない
- SU_22_133:何を改善すればよいか分からない
- SU_22_139:提案がない
- SU_22_142:分かりやすい
- SU_22_143:学習内容の改善点など大事なフィードバックがみられない
- SU_22_146:改善点が示されていません","- SU_13_159:The impression is that the trainee's practical training is observed and evaluated. It is good that the trainee's situation is taken into account, and that approval is given for the practical training record and slide making. The fact that there is no mention of specific points for improvement in the learning record is an area for improvement.
- SU_13_163:Humane comments that give the impression that the tutor was experiencing the training together with the learner. Good points: There is a supportive message, and it is supportive. Improvement points: There is no specific feedback on either the training or the record.
- SU_14_001:The fact that it is detailed and thorough every day is encouraging. On the other hand, the sentences are short and there is no mention of my own areas for improvement, so I'm not really sure what I need to improve to do better.
- SU_14_002:I think it's good that it accurately addresses future issues. One point for improvement is that the amount of text is small, so it's not really feedback.
- SU_14_003:The feedback is based on actual interactions on the ward, so it's easy to get a real sense of it. The content that the doctor in charge wants you to learn is clear. One point for improvement is that there is no indication of what you need to improve here.
- SU_14_004:The feedback is specific and gives details about the content of the illness seen in the hospital, so it is easy to understand what you need to be careful about. As there are no points for improvement, it is difficult to know where to make improvements.
- SU_14_014:It is easy to ask questions during the practical training because it says what you should feel free to ask. There are no points for improvement.
- SU_14_017:It also mentions the student's behaviour during the practical training and praises them, but as feedback it is insufficient as it does not indicate areas for improvement.
- SU_15_021:The impression is that the feedback is very general. Although the student is thanked for the practical training and comments are made, there is little specific reference to the content of the practical training or the record, and it cannot be said that this is feedback that can be used for future practical training or records.
- SU_15_022:Apart from whether it is appropriate as feedback, the impression is that the message is filled with the instructor's thoughts for the student. The message is one that conveys passion, but there is almost no indication of evaluation criteria or points for improvement, and it is felt that this should be improved as feedback on the practical training record.
- SU_15_023:The impression is that positive feedback is emphasised. I think it is good that the emphasis is on positive words of encouragement. It would be even better if there was feedback that could be used in future practical training.
- SU_15_030:It is concise feedback. The fact that it encourages the student to ask questions during the practical training is thought to be good as a motivational tool, but there is no feedback on the lack of a practical training record, so it would be good if there was also some mention of the lack of a record.
- SU_16_047:It is clear that the content of the description is being evaluated. While the evaluation points are clear and easy to understand, it is a shame that no points for improvement are being pointed out.
- SU_16_048:It seems that only one evaluation point is being written. While it is good that the evaluation is easy to understand, there is too little information to lead to improvement.
- SU_21_122:It gave the impression of being more of a directive on the content of the specified learning, rather than feedback to the students. One point for improvement would be that there was no feedback on the students’ records, the content of the practical training, or their attitude.
- SU_21_123:There was no specific evaluation or feedback for the students. It was more like a comment to the students.
- SU_21_126:There was no specific evaluation of the student. There was a lack of advice and suggestions for how the student could improve their learning in the future.
- SU_21_131:No evaluation was given at all. No feedback was given to the students on areas for improvement, etc.
- SU_22_133:I don't know what to improve
- SU_22_139:There are no suggestions
- SU_22_142:It is easy to understand
- SU_22_143:There is no important feedback, such as points for improvement in the learning content.
- SU_22_146:There are no points for improvement indicated.","SU_13_159, SU_13_163, SU_14_001, SU_14_002, SU_14_003, SU_14_004, SU_14_014, SU_14_017, SU_15_021, SU_15_022, SU_15_023, SU_15_030, SU_16_047, SU_16_048, SU_21_122, SU_21_123, SU_21_126, SU_21_131, SU_22_133, SU_22_139, SU_22_142, SU_22_143, SU_22_146"
"HU-147","改善点の指摘過多","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","Too many points for improvement","- SU_07_058:具体的で内容そのものは充実しているfeedbackです。ただし、学生のできている点も強化してあげるfeedbackも欲しいと思います。あとは、項目が多くて優先順位がなく、少し厳しめに見えました。","- SU_07_058:This is specific feedback that is substantial in content. However, I think that the student would also like feedback that reinforces the points they have done well. Also, there are many items, there is no priority, and it seems a little harsh.","SU_07_058"
"HU-149","改善点の提示の欠失","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","lack of suggestions for improvement","- SU_04_011:医学生の記録に触れていない印象。良い点は実習への参加については触れている点。改善点は学んだこと、課題としていることについて一切触れておらずフィードバックとなっていない点。","- SU_04_011:The impression is that the medical students' records are not being touched upon. The good point is that it mentions participation in practical training. The point for improvement is that it does not mention anything about what they have learnt or what they are working on, so it is not really feedback.","SU_04_011"
"HU-150","改善点の提示不足","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","Lack of suggestions for improvement","- SU_19_095:実習中の学生の振る舞いに対するフィードバックが中心で、記録に対するフィードバックは少ないように思う。実習中に学生が達成していた内容について丁寧に書かれているので、さらなる課題の提示があるとよりよいのではないかと思う。","- SU_19_095:It seems to me that the feedback is mainly about the student's behaviour during the practical training, and there is not much feedback on the records. As the content that the student achieved during the practical training is written in detail, I think it would be better if there were further issues presented.","SU_19_095"
"HU-151","改善点の提示欠失","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","presentation of points for improvement Missing","- SU_09_090:実習がんばってくださいね、は応援の言葉ではありますがフィードバックにはならないように思います","- SU_09_090:Good luck with the practical training! is a supportive comment, but I don't think it's feedback","SU_09_090"
"HU-152","改善点の提示欠如","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","lack of suggestions for improvement","- SU_19_099:自習中の学生の態度についての評価はあるが、記録への言及はない。改善点や課題への言及もなく、学生の学習への貢献度は高くないと思う。
- SU_19_100:学生記録のうち、学んだことや今後の課題の記載内容に沿ってアドバイスがなされていると思うが、学生に対する評価が書かれておらず、学生にとっては改善点の抽出が難しくなるのではないかと思う。","- SU_19_099:There is an evaluation of the attitude of students during self-study, but there is no reference to the records. There is no mention of areas for improvement or issues, and I don't think the students' contribution to their own learning is high.
- SU_19_100:I think that advice is given in line with the content of what the students have learned and what they need to work on in the future, but there is no written evaluation of the students, and I think it makes it difficult for the students to identify areas for improvement.","SU_19_099, SU_19_100"
"HU-153","改善点の詳細さの不足","negative","フィードバックの原則や基準に準拠しない記載","フィードバック基準や基本構造への準拠","supervisor","Entries not complying with feedback principles and standards","Adherence to the feedback criteria and structure","Lack of detail in the points for improvement","- SU_16_040:簡潔にフィードバックされている印象。手技の練習についても今後の練習について簡潔に示されており、理解しやすい。一方でフィードバックの項目が少なく、もう少し詳細なフィードバックが欲しい。","- SU_16_040:The impression is that the feedback is brief. The practice of the technique is also shown briefly for future practice, so it is easy to understand. On the other hand, there are not many items in the feedback, so I would like more detailed feedback.","SU_16_040"
"HU-156","時間的制約","negative","限られた時間内でのフィードバックの限界","連続性と一貫性","supervisor","Limitations of feedback within a limited time","Continuity and consistency","time constraints","- SU_23_149:「この学生さんには動脈採血教えてあげたな」という記憶が残っているからこそ、このフィードバックが出たのだと思います。Index number 153にも同様のフィードバックが見られるので、お忙しい中でまとめてフィードバックを返されたのかなと拝察します。
- SU_23_151:超多忙な外科医の先生にとっては、簡素な記録に対して時間をかけてフィードバックをしようという気概を持つこと自体が難しいのかもしれないと感じた。
- SU_23_153:Index number 149とほぼ同じフィードバックだった。","- SU_23_149:I think this feedback was given because the person giving it remembered ‘I taught this student how to take arterial blood samples’. As we can see similar feedback in Index number 153, I suspect that the person giving the feedback took the time to compile it.
- SU_23_151:I felt that for a surgeon who is extremely busy, it may be difficult to have the determination to take the time to give feedback on a simple record.
- SU_23_153:The feedback was almost the same as Index number 149.","SU_23_149, SU_23_151, SU_23_153"
"HU-160","権威勾配の持ち込み","negative","教育者としてのConflict of Interest","臨床家としての観点","supervisor","Conflict of interest as an educator","Perspective as a clinician","introduction of an authority gradient","- SU_10_108:学習者自身の手による診察所見と、検査所見の対応を学ぶよう促すのは有益と感じました。学習者の所見と教官の所見の対比も、同様の文脈で行われたものと考えられますが、言下に教官の優位性や無謬性が示されているようで、学習者にとっては権威勾配を感じさせるフィードバックだと思います。","- SU_10_108:I felt that it would be beneficial to encourage learners to learn how to match up their own examination findings with the findings of the examination. The contrast between the learners' findings and the instructor's findings is also thought to have been made in the same context, but it seems to show the superiority and infallibility of the instructor, and I think that this is feedback that makes learners feel an authority gradient.","SU_10_108"
"HU-166","短い記述","negative","不十分な記述量","文章量","supervisor","Insufficient amount of description","Text length","Short description","- SU_04_001:フィードバックが短いと感じた。良い点は記載内容に触れていることから内容を読んで記載していることが分かる。改善すべき点は全ての記載内容に触れておらず、フィードバックが不十分に感じる。
- SU_04_002:フィードバックが非常に短い印象。良い点は医学生の記載内容を読んで記載していること。改善すべき点は評価者側の今後教えていきます、という内容のみであり、記載者である医学生の学習意欲を向上させる内容ではないと感じる。
- SU_04_010:医学生の記載に対してフィードバックが短い。良い点は医学生の自主性を伸ばそうとしている。改善点は学んだことや今後の課題に記載されていることについて、フィードバックをすると意欲が増すのではないかと思う。
- SU_05_018:（良い点）実際の担当患者の病態やそれに伴う経験を意識したフォードバックとなっている。（改善点）記述量はが少ない。提案内容がやや具体的でない。
- SU_05_026:短いコメントではあるがよかった点をきちんと言及している。
- SU_09_085:分量は少なく具体的ではないものの、勇気づけられるフィードバックだと思います","- SU_04_001:I felt the feedback was too short. The good points are that it mentions the content of the description, so you can tell that it has been read and written. The points that need to be improved are that it does not mention all the content of the description, and the feedback feels insufficient.
- SU_04_002:The feedback seems very short. The good points are that it reads the content of the medical student's description. The points that need to be improved are that the only content is ‘I will teach you in the future’, and I feel that it is not content that will improve the learning motivation of the medical student who wrote the description.
- SU_04_010:The feedback is short in relation to the medical students‘ entries. The good points are that the medical students’ independence is being developed. The points for improvement are that I think the motivation would increase if feedback was given on what they had learnt and what their future challenges are.
- SU_05_018:(Good points) The feedback is based on an awareness of the actual patient's condition and the experience that goes with it. (Points for improvement) The amount of description is small. The content of the suggestions is a little imprecise.
- SU_05_026:Although it is a short comment, it does mention the good points.
- SU_09_085:Although it was not very long and not very specific, I think it was encouraging feedback.","SU_04_001, SU_04_002, SU_04_010, SU_05_018, SU_05_026, SU_09_085"
"HU-167","短すぎる記載","negative","不十分な記述量","文章量","supervisor","Insufficient amount of description","Text length","Too short a description","- SU_13_162:突き放した印象。良い点：特になし。改善点：実習記録について記載する場合は、より具体的な説明が必要。（ただし、全てを具体的にフィードバックすることが学習者に対して過保護的になるかもしれない。）
- SU_15_020:最低限の簡潔なフィードバックである印象。記録に対する感謝と激励は十分に感じられるが、もう少し具体的なフィードバックがあると望ましいと思われる。","- SU_13_162:The impression is detached. Good points: None in particular. Improvement points: When writing about the practical training record, more specific explanations are needed. (However, providing specific feedback on everything may be overprotective towards the learner.
- SU_15_020:The impression is that the feedback is brief and minimal. The gratitude and encouragement for the record is fully felt, but it would be desirable to have more specific feedback.","SU_13_162, SU_15_020"
